"Area","MinorAxisLength","ShapeFactor2","ShapeFactor3","Y"
1.43531353614213,0.894427534585155,0.001413408,0.586048625,1
0.381450250795714,0.565298290361417,0.001857478,0.661112109,1
0.689205447366109,0.962203731082181,0.001864626,0.675657824,1
-0.864536187189412,-0.729398420170105,0.002253687,0.686295419,0
-0.836907291736709,-0.696639133572083,0.002244653,0.686054696,0
-1.76273111250833,-1.38328573131982,0.003051957,0.770705158,0
-0.83127918340375,-1.22994763133974,0.001890817,0.612205545,0
-1.15694199739719,-0.778732668674659,0.002524043,0.72137568,0
1.66005413480139,1.28005653382371,0.0014563,0.604934486,1
1.11054610301984,0.561897966774363,0.00142643,0.579236873,1
0.262620418038484,0.5513463942481,0.001950918,0.67784783,1
-0.879246015786917,-0.575817679656856,0.002354205,0.705673818,0
1.1855022730906,0.945350645380286,0.001567011,0.619287446,1
-0.759137067499468,-0.692798372431006,0.002147023,0.6703338,0
0.932365309660506,0.978562800277713,0.001711758,0.647479335,1
-0.503313961455915,0.00495033883494854,0.002343225,0.725233557,0
0.145581347023558,0.423121904830986,0.001987593,0.680995445,0
0.57408504964651,0.293045698496273,0.0016163,0.609934728,1
1.89119031111174,1.07349155305989,0.001263854,0.556871496,1
0.0566828176734231,0.118870241722798,0.001886597,0.653768635,0
-0.650284335877936,-0.63801107904251,0.002067054,0.659388569,0
0.650576158353532,0.727164821865419,0.001773139,0.651838365,1
0.155942182818322,0.497581641240677,0.002012844,0.687229462,0
-0.058949226258263,0.185156004344469,0.002010734,0.676693717,0
-0.979017027143902,-0.659121180313967,0.002434762,0.715520522,0
-0.600398830199444,-0.275878068960768,0.00225039,0.700602646,0
0.988518481437066,0.894186310288179,0.001635807,0.63022375,1
1.92777301527597,1.45152404584171,0.001371115,0.58901711,1
2.43673308474962,1.8158287886649,0.001294349,0.580751709,1
-0.128021464890022,0.24268457164349,0.002123206,0.698279996,0
1.19867716305185,1.19005350406636,0.001652728,0.642139963,1
-1.19378052466747,-0.819859649939579,0.002607476,0.734698599,0
-1.16448877902548,-0.810643766657886,0.002565712,0.7287906,0
1.07050978692402,0.470330591084012,0.001386878,0.567194508,1
1.12986074752613,1.29892583406187,0.00174165,0.662421813,1
0.0369844385080695,0.00973187354411569,0.001846009,0.64348704,1
-1.44154520287065,-1.49981578130858,0.002403773,0.679639715,0
-1.70581047141364,-1.82197548921723,0.002539367,0.686014813,0
0.180501200998503,-0.0962907809666006,0.001681422,0.610558377,0
1.61029654067592,1.9312078432699,0.001726432,0.675859197,1
-0.815801885488115,-0.79856706842018,0.002144603,0.666690866,0
-1.01559973130813,-0.901312635694681,0.002293419,0.685357392,0
1.35306640754913,1.52272796236033,0.001710241,0.662532631,1
-0.752869401401401,-0.434028557367017,0.002321805,0.706601214,0
0.687286774070782,1.42671223045043,0.002087717,0.728444005,1
-0.862617513894086,-0.794290576627714,0.002190857,0.673589198,0
-0.117916452201302,-0.328782898824962,0.00178579,0.622635626,1
0.176280119748784,0.21599800466951,0.001849925,0.65051349,1
0.0112742163506924,0.224073413179145,0.001972523,0.671369764,0
-0.491546098577912,-0.0511756964416678,0.002280147,0.712807539,0
-0.836011910865556,-0.491631613929188,0.002382889,0.713993906,0
-1.52558309320595,-1.89698648663812,0.002205457,0.636340474,0
-0.847523950637516,-1.02887313050974,0.002026267,0.640230401,0
0.526885686581474,0.413985658057418,0.001700415,0.629067122,1
-1.1816289271304,-1.19559945269828,0.002279466,0.672466004,0
1.69088081907964,1.56946526808375,0.001548542,0.63121594,1
2.04263758988953,1.28420500500527,0.001301087,0.57200146,1
1.39246316587984,0.596429083857824,0.001318669,0.55827592,1
1.35242684978402,0.897211753775447,0.00145222,0.594076219,1
0.406009268975895,0.36302804584451,0.001740782,0.634121333,1
1.91536559463286,1.50799411940226,0.001411033,0.600025605,1
0.968948013824734,0.906220307219577,0.0016409,0.630819756,1
0.596981217637408,0.162544573699907,0.001526118,0.587861852,1
-0.0146918289127282,0.21397612518848,0.002008934,0.678383947,0
-1.00843668433891,-0.526573832245588,0.00255438,0.736871252,0
-1.02135575119411,-0.733224477447206,0.002437312,0.713371267,0
0.741649184105037,1.2301046159219,0.001940632,0.6960955,1
-0.893572109725356,-0.465621519907222,0.002465368,0.726831094,0
0.569224410631682,0.583567290922656,0.001758458,0.644999246,0
1.02024054658647,0.932231079606777,0.001636472,0.631542475,1
-0.560234602550606,0.0145412033761583,0.002403314,0.73431463,0
0.0637179530896209,-0.026046864314941,0.001800138,0.633944002,1
0.423277328633835,0.658687409937057,0.001889625,0.670509845,1
0.0722880271420799,0.412743285686529,0.002029944,0.687212262,0
-1.13788317599695,-0.900094999852543,0.002446136,0.707681159,0
1.06539332480315,0.828111197923376,0.001552113,0.611217964,1
-0.89318837506629,-0.778158474158098,0.002246068,0.683085631,0
0.126010879411226,-0.0137487631363512,0.001759399,0.62699274,0
-0.372332531161616,-0.242672846479985,0.002021958,0.66392977,0
1.04991602688752,0.882368640459556,0.001590352,0.620670165,1
-0.215640878709939,-0.24263345964241,0.001911938,0.647065518,1
0.34806533545703,0.665441178503156,0.001960629,0.683893964,1
2.22120211790793,1.58585803536981,0.001319506,0.582360585,1
0.651471539224685,0.687672682962681,0.001753521,0.647056873,1
-0.98029614267412,-1.09652912544776,0.002119829,0.652333797,0
-0.810685423367244,-0.329888467540331,0.002455902,0.730050134,0
0.691635766873522,0.908503964274057,0.001838875,0.669521188,1
-0.471847719412558,-0.478340391998619,0.002000129,0.654176337,0
-1.69890324755046,-1.77707685675709,0.002574735,0.692883348,0
-1.15182553527632,-0.950764782886788,0.002430286,0.703727578,0
-0.668831511066094,-0.468005473856604,0.002206803,0.687757581,0
-0.550129589861885,-0.150666592285538,0.002262285,0.705857796,0
-0.00995910145092249,0.0522486347551557,0.001908427,0.655780215,0
-1.39165969719215,-1.71147952773761,0.002177597,0.639436263,0
-0.349820097829783,-0.28741176558153,0.002012554,0.662987219,0
0.920725358335524,0.583494015576242,0.001556789,0.607375055,1
0.461650794540368,0.585965139458191,0.001815116,0.654358368,1
0.922004473865742,0.516726203048959,0.001514918,0.5964794,1
-0.527489244977031,-0.662266170797295,0.001943533,0.6390204,0
0.844362161181524,0.41228600206253,0.001499747,0.589802583,1
0.464720671812891,0.548141892091923,0.001792027,0.648923403,1
-1.50243110210901,-1.20032357628659,0.002740325,0.737184024,0
-0.593363694783246,-0.815089802154269,0.001907196,0.627776978,0
-1.68521671137713,-2.68413178699396,0.001826456,0.551925287,0
-0.324109875672406,-0.112431309446491,0.002094844,0.682244846,0
-1.12803398641427,-1.37033129392564,0.00207817,0.635368736,0
0.692019501532588,0.405786096808819,0.001597812,0.609663517,1
-0.614085366372774,-0.570412144141581,0.002089567,0.6660895,0
-1.4283703129094,-1.25939209812305,0.002587928,0.714852758,0
-1.58953886971684,-2.25431914630131,0.002021405,0.596501101,0
-1.01086700384632,-1.22527043396402,0.002056516,0.637573118,0
-1.44346387616597,-1.30094473572058,0.002555659,0.707841251,0
0.045298689454485,0.359895581315722,0.002039973,0.688200708,0
-1.44205684908273,-1.89249182901606,0.002104164,0.621890745,0
1.11144148389099,1.55882611503543,0.001877434,0.695698218,1
0.270167199666768,0.591559784158869,0.001980421,0.68500422,0
-0.587863498003309,0.161301076670865,0.002538083,0.759861404,0
-1.0782763922888,-0.428792672665961,0.002704115,0.760675339,0
-0.339203438928976,-0.246475660821966,0.002022964,0.665799057,0
0.452057428063735,0.164239576347313,0.001624536,0.607344708,1
-1.33959969511229,-1.43359146429573,0.002313137,0.669065947,0
-0.247107120753296,-0.403873645814845,0.00181761,0.624172105,0
0.872374791293293,1.05830278885499,0.001781231,0.662557792,1
0.629087017445874,0.718525941770377,0.001775185,0.651482778,1
0.111812697025809,0.562262897517384,0.002072727,0.698710429,1
-0.911735550254448,-1.09969350289541,0.002044199,0.640502997,0
0.0142161820701933,0.386770293482404,0.002080007,0.695683795,0
0.542235072944087,0.664326606572005,0.001813812,0.65736157,1
-1.40688117200175,-1.42935211597512,0.002421798,0.685369122,0
1.3910561387966,1.51586864849462,0.001674023,0.654485171,1
2.29283258760012,1.90106877809157,0.001402465,0.608574085,1
0.761475474823412,0.73493791750359,0.001705845,0.639512864,1
-1.99936748559861,-2.37012608275293,0.002557484,0.666811053,0
0.346786219926813,0.971426255202481,0.002119545,0.720307145,1
0.419184158937138,0.394468280997912,0.001761909,0.63977972,0
-0.747880850833552,-0.922334097242232,0.001996728,0.639265313,0
-0.93565501066952,-0.855522411145914,0.002247304,0.680856462,0
0.688310066494956,0.553473069256636,0.001674636,0.628910786,1
-2.03710139374004,-1.72026460149115,0.0033043,0.787449501,0
0.96357572859782,0.063192165523498,0.00131874,0.545115569,1
-0.546803889483319,-0.27038558963467,0.002184451,0.689752974,0
-0.117276894436193,-0.574719674118789,0.001569528,0.571320211,1
-0.764893087385448,-0.494122547266083,0.002287978,0.699029305,0
0.824024224251061,0.705035048388702,0.001630256,0.622792464,1
-1.13148759834586,-1.33225935429425,0.002101093,0.63983225,0
0.295237864059037,0.159950784722051,0.001733955,0.627951901,0
-0.524291456151486,-0.422796441697338,0.002073792,0.667428805,1
-0.528256714295162,-0.923033961893675,0.001788569,0.604548548,1
0.68140284263178,0.607233639011784,0.001701986,0.635473259,1
1.67386858252775,1.46335304555986,0.001495553,0.616194424,1
-1.54911881896196,-2.07668673434489,0.002096921,0.613814373,0
-0.915828719951145,-1.08170335209934,0.002070466,0.645751802,0
0.721567070280618,0.603917319652871,0.001647787,0.623422774,1
-1.68419341895296,-1.93926398724102,0.00240325,0.662807879,0
0.16374478755265,0.613189126412362,0.002082738,0.703415822,0
-1.40432294094131,-1.38874970740495,0.002438157,0.688624612,0
-0.860826752151781,-1.05018793741641,0.002028038,0.639885475,0
-1.44896407294591,-1.50781153545837,0.002408947,0.680114266,0
1.31980940376347,0.712985405622969,0.001400709,0.578918672,1
0.186257220884483,0.372318019701013,0.001922156,0.667783256,0
0.106440411798894,0.37430313654682,0.00198498,0.67860179,0
0.559631044155049,-0.347304328610682,0.0013445,0.538997353,1
-0.813755300639767,-1.05778411659167,0.001975905,0.63136156,0
0.667588394905428,0.910339424228332,0.001845983,0.670265725,1
-0.679576081519923,-0.735418257058756,0.002045647,0.653286839,0
-0.260665745373605,-0.188197565395687,0.001983191,0.660869956,0
0.293575013869753,0.397558395304153,0.001833992,0.651806868,1
-0.11996303704965,0.708272915403363,0.002388395,0.755709054,0
-0.719612397615739,0.0422829079658756,0.002611115,0.766226049,0
-0.675866646482292,-0.457045180326296,0.002209874,0.688005415,0
1.05145096552378,1.36578462488795,0.0017884,0.671242813,1
-0.35391326752648,-0.491197025787666,0.001879979,0.633348018,1
-1.13647614891371,-0.687287856920488,0.002615648,0.740103185,0
-0.366960245934701,-0.877465211692658,0.001686356,0.588502962,0
1.09532462821025,0.873467316326973,0.001567884,0.616394959,1
1.02535700870734,0.819060454922152,0.001563897,0.612908769,1
-0.730740702728634,-0.67117751569351,0.002126032,0.667510712,0
-0.637493180575759,0.357612947759665,0.002707268,0.790143011,0
-0.58863096732144,-0.313386929744518,0.002225731,0.696122996,0
1.14137278729809,1.37369120971291,0.001748766,0.664654063,1
-0.187116602386083,0.0819242693683746,0.002064148,0.682374196,1
-0.872082968817697,-0.474002549806484,0.002426699,0.720524335,0
0.501687110636184,0.774054706211335,0.001908284,0.678271628,1
0.837199114212304,1.11754234203842,0.001815041,0.669527999,1
-1.21949074682484,-1.46058612809739,0.002139237,0.642344919,0
0.495803179197182,0.437001281320562,0.001744909,0.638748147,1
-0.48566216713891,-0.384749678937044,0.002078668,0.670477664,0
0.416114281664616,0.564125962176223,0.001831047,0.656280299,1
-1.00664592259661,-1.5538773548093,0.001865146,0.597601029,0
1.21952674619439,0.626723256651847,0.001419333,0.580835611,1
-1.16205845951806,-1.26264370500898,0.00220496,0.658912618,0
-0.293922749159267,-0.482168793801179,0.001830297,0.624920626,0
0.808674837888448,0.921651896425378,0.00174685,0.651550555,1
1.39259107743286,1.34001583847097,0.00159078,0.632656575,1
-1.10923098812007,-0.98130604129143,0.002355685,0.691917526,0
0.0711368231648839,0.627138678000222,0.002161562,0.716548823,0
1.12218605434482,0.670313399933074,0.001478081,0.59352499,1
2.36075362225469,1.28444657443543,0.00118447,0.545480788,1
-0.272177785145565,0.122701107062259,0.002178921,0.703072971,0
0.513199150408144,0.768716394310519,0.00186969,0.669578585,1
0.30841275402028,0.637761466974907,0.001965028,0.683156372,0
1.43825550186163,1.41480380844475,0.001610321,0.639388892,1
-0.0745544357269197,-0.284519103162955,0.001771113,0.621121776,1
-0.621887971107102,-0.77760220871566,0.001959605,0.637780324,0
0.885549681254536,0.870191312094905,0.001688749,0.639915006,1
-1.26822504852614,-1.51867860732416,0.002164235,0.644395808,0
-0.257851691207126,-0.751175776957196,0.001672911,0.590125561,0
1.59967988177511,0.65655271950773,0.001257143,0.546730716,1
0.453592366699996,0.924123704623133,0.002017788,0.701845411,1
-1.2656668174657,-1.12510999163421,0.002455281,0.701113756,0
-1.58864348884569,-1.88411797550691,0.002296584,0.649537622,0
0.215676878079492,0.332273036934869,0.001881373,0.659593662,0
-1.09963762164344,-1.38961200482649,0.00206445,0.63419199,0
-0.306585992908423,0.0555632939044166,0.002159375,0.697090571,0
-1.40125306366879,-1.33628387505629,0.002490331,0.69862356,0
-0.591956667700006,-0.768125636815233,0.001938776,0.634758581,0
0.130487783766988,0.421624032740348,0.001989841,0.680816035,0
0.210944150617686,-0.137160471389531,0.001654461,0.605240352,1
1.77184883214243,1.52347071278582,0.001492044,0.618314574,1
0.0710089116118621,0.41013832153403,0.002036978,0.688738621,1
0.392450644355587,0.555096546025863,0.001852714,0.660447383,1
1.587272461132,2.47643483736201,0.001999561,0.744491127,1
-1.04143786501853,-1.46082106859009,0.001949637,0.613631601,0
1.19701431286256,1.02573700891525,0.001579762,0.623040827,1
-0.696460406518798,-0.901711109813352,0.00196191,0.634467897,0
0.467790549085413,0.410485311301783,0.001736138,0.635483255,1
-0.120986329473825,0.397566327416934,0.002205978,0.71667093,1
0.39628799094624,0.235309664496524,0.001656312,0.613056788,0
0.576131634494858,0.551771265105175,0.001728629,0.637957158,1
0.100044834147805,0.222854146880217,0.001901559,0.659167368,0
0.343076784889181,0.864661332262626,0.002063708,0.707430619,0
1.53738695545351,1.00016774518507,0.001400835,0.585725565,1
1.8979696234219,1.31139087259375,0.001346253,0.581015587,1
-0.348796805405609,-0.0748500956550207,0.002112592,0.684831482,0
-0.650795982090024,-0.548117325593549,0.00213433,0.673591675,0
-1.00229692979387,-1.00082880956937,0.002214016,0.670227292,0
0.379659489053409,0.247878046616277,0.001707584,0.624977266,1
0.454231924465105,0.60251607890464,0.001812123,0.653332028,1
-0.709891119586084,-0.907592578045987,0.001964319,0.634295092,0
0.112452254790918,0.47220909152721,0.002041934,0.691803002,0
1.99441493440032,1.54221771686355,0.00139251,0.597084773,1
0.10976611217746,0.180162664967421,0.001876237,0.653733346,0
-1.30659851443267,-1.66895960082215,0.002104497,0.63018911,0
0.617702889226936,0.154259728850137,0.001530216,0.58966541,1
-1.07328784172095,-0.56255319959788,0.002643953,0.749684504,0
0.892201082011668,1.55683908210537,0.002013177,0.719729272,1
-0.0217269643289259,0.278948072869093,0.002051321,0.687556138,0
1.17565308350793,0.937130536805784,0.001560524,0.61723856,1
-1.80775597917199,-1.62511351747883,0.002919508,0.7445372,0
-1.31964549284089,-1.07410110334041,0.002564285,0.718029879,0
0.426091382800314,0.279542070890028,0.001715187,0.628695409,1
1.3393798713758,1.41530732206439,0.001646353,0.645449597,1
-0.377065258623421,0.542258995721951,0.002564481,0.777652832,0
-0.668703599513072,-0.22396689540005,0.002346447,0.71648103,0
-0.934375895139302,-1.03957050395673,0.002119422,0.654848048,0
-0.930410636995627,-1.3159669255571,0.001903509,0.60978997,0
-0.194151737802281,0.453069974492517,0.002316555,0.73655189,0
1.73181251604661,1.81425882539172,0.001617551,0.651193677,1
0.207362627133076,0.60587688474153,0.002031368,0.693818443,1
1.53047973159033,1.44112096389482,0.00158357,0.63538441,1
1.44580228348992,1.58144840547431,0.001680458,0.658087138,1
-1.0841603237278,-0.975708165430031,0.002331942,0.688809545,0
1.07844030321137,0.420094926096083,0.001408995,0.573466484,1
-0.871187587946545,-1.21767086891316,0.001935372,0.619698884,0
-0.845605277342189,-0.94955633472817,0.002083127,0.65225746,0
-0.846244835107298,-0.411732756974569,0.002442611,0.725250627,0
-1.52852505892545,-1.51664245837093,0.002514754,0.694317009,0
-0.882187981506418,-0.356159065713291,0.002392103,0.713048887,0
1.86292185789393,1.10938761240099,0.001302468,0.567356687,1
0.722974097363858,0.685509370280938,0.001713762,0.640008525,1
2.12475680692951,1.52579920145146,0.001344988,0.587124318,1
-1.10360287978711,-0.98955386763137,0.002356537,0.69243518,0
0.595574190554168,0.379580389626005,0.00164913,0.618987728,1
-0.312086189688359,-0.407713335852921,0.001884804,0.636410914,1
-0.765404733597535,-0.524683978110578,0.002266763,0.694672125,0
-0.0392508470929093,-0.0804702980634172,0.00185855,0.642990079,0
-1.29815635193324,-1.7001707984505,0.002064825,0.622743852,0
-0.552304086263255,-0.655651925298224,0.001971447,0.643875438,0
-0.509581627553982,-0.162025306379366,0.002217406,0.698695279,0
0.257887690576678,0.272479360515,0.00181004,0.644609189,0
-0.602573326600814,-0.313567666474796,0.002235611,0.697411833,0
-1.59171336611821,-1.25294915769727,0.002819974,0.74457427,0
-0.917491570140428,-1.20312690871488,0.001962458,0.623005591,0
-0.616515685880187,-0.021517508906222,0.002450888,0.740673319,0
0.978285557195324,0.701618057248837,0.001563215,0.611078193,1
0.334762533942766,0.5660637541211,0.001902346,0.669695784,1
-0.75926497905249,-0.829994640755881,0.002067719,0.653717114,0
-0.517256320735289,-0.922312746589079,0.001777082,0.602472584,0
-1.00421560308919,-0.98388429927577,0.002223126,0.671951661,0
0.417265485641812,-0.0225072437826016,0.001542697,0.58547545,1
-0.800068764466437,-0.525101279839778,0.002316363,0.70274923,0
-0.593619517889289,-0.527825666026319,0.002083716,0.665925096,0
-1.31631979246233,-1.52823142985712,0.002215691,0.65159205,0
0.978157645642302,0.386476555385517,0.001411723,0.570927253,1
-0.838570141925992,-0.812201816885465,0.002152968,0.667150317,0
-1.47940702256509,-1.70001518503617,0.002295063,0.656511483,0
0.823256754932931,1.06930543855842,0.001822944,0.670916898,1
1.39527722004632,0.78051952689119,0.001366628,0.571817796,1
2.79347840612736,1.07255884846774,0.000998128,0.496255561,1
-0.598480156904117,-0.447329972627811,0.002134103,0.676357301,0
0.368531183940515,0.665509485121759,0.001939937,0.679970913,1
1.23372492857981,1.01318147408094,0.001562034,0.619628322,1
-1.56728225949105,-1.86706176702201,0.002297336,0.651112903,0
-1.24187526860365,-0.74483031880566,0.002721597,0.752614319,0
-0.857373140220193,-0.746155749263707,0.002227258,0.68133139,0
1.44772095678524,1.02017555650646,0.001442138,0.594356826,1
-0.115869867352954,0.0693273126007816,0.002012904,0.674464284,0
1.37199731739635,0.570623868037665,0.001322737,0.558807299,1
-1.21539757712815,-1.18908458770599,0.002336124,0.681435202,0
1.53508454749912,1.21236812611876,0.001492071,0.610815168,1
-0.811324981132353,-0.534120514561057,0.002321232,0.703074224,0
-1.04553103471523,-1.51210290963198,0.00192237,0.607676639,0
-1.2815278500404,-1.66385739572619,0.00207888,0.626552818,0
0.506164014991946,0.449446629408931,0.001745099,0.639210132,0
0.89232899356469,1.14369086422213,0.001819941,0.672908468,1
1.34679874145106,1.10469214081796,0.001533977,0.615981382,1
2.1975384805989,1.28785256296725,0.001232097,0.555724552,1
-0.227280830034921,-0.394447386002606,0.001824915,0.626748731,1
0.484291139425223,0.640991265013627,0.001851798,0.664093135,1
1.37238105205542,2.18004642701182,0.001993716,0.734622567,1
0.634459302672788,0.914112771336637,0.001874184,0.675706742,1
-1.26208529398109,-1.30160834948601,0.002313308,0.674046171,0
-1.14108096482249,-1.21380617457058,0.002224684,0.664104862,0
-0.599631360881313,-0.0820434032387345,0.002378216,0.7269321,0
0.420207451361312,0.506789580508448,0.001807859,0.650897765,1
0.887340442996841,1.36520445599687,0.001923741,0.69805372,1
1.20711932555128,1.75325222003235,0.001897836,0.704484042,1
0.273364988492313,0.428869996937706,0.001895606,0.665443763,0
-1.30647060287965,-0.762300895387646,0.002820039,0.765974196,0
0.845129630499654,0.622824400074109,0.001610756,0.618586938,1
1.48174542988904,1.2797271041946,0.001531138,0.619684643,1
1.59916823556303,0.873195482286457,0.001336506,0.569489922,1
-1.34497198033921,-1.36869671933921,0.00237431,0.680458993,0
-1.52315277369854,-1.94499186525388,0.002158156,0.627363863,0
0.20262989967127,0.381925075749254,0.001916698,0.667246053,1
0.852676412127939,1.08603245543709,0.00177907,0.661255733,1
0.423149417080813,0.455994008327876,0.001804073,0.650110585,1
-0.175988297273189,0.0368876550394105,0.002034743,0.676420375,0
2.01935768723956,1.84625784307961,0.001509093,0.630731158,1
0.247782677887957,0.86391623731168,0.002155721,0.723786477,0
0.0713926462709275,0.201307821059875,0.001925717,0.663442563,0
0.528932271429823,0.00751747519979609,0.001516675,0.58296731,1
1.46997756701103,1.99301271789365,0.001848977,0.702281203,1
0.402811480150351,0.40154292822083,0.001767717,0.640514762,1
-1.24123571083854,-1.25233449333899,0.002328316,0.678282298,0
0.233968230161606,0.628494628943225,0.002031068,0.694974581,1
-0.933736337374193,-0.353517618602462,0.002597915,0.750071666,0
-1.26362023261736,-1.63124571307228,0.002069646,0.625751648,0
-0.889478940028659,-1.07963238634801,0.002028837,0.638501217,0
-1.25824794739044,-1.00980476577884,0.002523751,0.714586508,0
-0.530559122249553,-0.2539752979134,0.002196101,0.693081691,0
1.86407306187113,1.30592811042536,0.001372589,0.58757535,1
-0.0970668690587524,0.294189452033628,0.002125741,0.700372951,0
0.0685785921044484,0.354372283976056,0.002002672,0.68087074,0
-1.79317406212751,-1.48229066773213,0.003026956,0.76392802,0
-1.82681480057224,-2.31959928006818,0.002297593,0.633295289,0
-1.63673823278188,-1.88495994577372,0.002377961,0.661465376,0
-2.0821262604037,-2.16950337316877,0.002920934,0.721350383,0
-0.00202858516357233,0.0541883784877221,0.001896949,0.653507809,1
